filename,comment_amount,code_amount,ratio,classComment,methodComment,methodBody,constructorComment,constructorBody,fieldComment,fieldBody,classCommentLineLength,classCommentSymbolLength
FiltersModuleBuilder.java,23,79,0.2911392405063291,"
 * Builds the guice module that binds configured filters, with their wrapper FilterDefinitions. Is
 * part of the binding EDSL. All Filters and Servlets are always bound as singletons.
 *
 * @author dhanji@gmail.com (Dhanji R. Prasanna)
 |non-static inner class so it can access state of enclosing module class",,,,,,,5,302
ServletModule.java,32,93,0.34408602150537637,"
 * Configures the servlet scopes and creates bindings for the servlet API objects so you can inject
 * the request, response, session, etc.
 *
 * <p>You should subclass this module to register servlets and filters in the {@link
 * #configureServlets()} method.
 *
 * @author crazybob@google.com (Bob Lee)
 * @author dhanji@gmail.com (Dhanji R. Prasanna)
 |
   * See the EDSL examples at {@link ServletModule#configureServlets()}
   *
   * @since 2.0
   |
   * See the EDSL examples at {@link ServletModule#configureServlets()}
   *
   * @since 2.0
   ","/**
 * <h3>Servlet Mapping EDSL</h3>
 *
 * <p>Part of the EDSL builder language for configuring servlets and filters with guice-servlet.
 * Think of this as an in-code replacement for web.xml. Filters and servlets are configured here
 * using simple java method calls. Here is a typical example of registering a filter when creating
 * your Guice injector:
 *
 * <pre>
 *   Guice.createInjector(..., new ServletModule() {
 *
 *     {@literal @}Override
 *     protected void configureServlets() {
 *       <b>serve(""*.html"").with(MyServlet.class)</b>
 *     }
 *   }
 * </pre>
 *
 * This registers a servlet (subclass of {@code HttpServlet}) called {@code MyServlet} to service
 * any web pages ending in {@code .html}. You can also use a path-style syntax to register
 * servlets:
 *
 * <pre>
 *       <b>serve(""/my/*"").with(MyServlet.class)</b>
 * </pre>
 *
 * Every servlet (or filter) is required to be a singleton. If you cannot annotate the class
 * directly, you should add a separate {@code bind(..).in(Singleton.class)} rule elsewhere in your
 * module. Mapping a servlet that is bound under any other scope is an error.
 *
 * <p>
 *
 * <h4>Dispatch Order</h4>
 *
 * You are free to register as many servlets and filters as you like this way. They will be
 * compared and dispatched in the order in which the filter methods are called:
 *
 * <pre>
 *
 *   Guice.createInjector(..., new ServletModule() {
 *
 *     {@literal @}Override
 *     protected void configureServlets() {
 *       filter(""/*"").through(MyFilter.class);
 *       filter(""*.css"").through(MyCssFilter.class);
 *       filter(""*.jpg"").through(new MyJpgFilter());
 *       // etc..
 *
 *       serve(""*.html"").with(MyServlet.class);
 *       serve(""/my/*"").with(MyServlet.class);
 *       serve(""*.jpg"").with(new MyServlet());
 *       // etc..
 *      }
 *    }
 * </pre>
 *
 * This will traverse down the list of rules in lexical order. For example, a url ""{@code
 * /my/file.js}"" (after it runs through the matching filters) will first be compared against the
 * servlet mapping:
 *
 * <pre>
 *       serve(""*.html"").with(MyServlet.class);
 * </pre>
 *
 * And failing that, it will descend to the next servlet mapping:
 *
 * <pre>
 *       serve(""/my/*"").with(MyServlet.class);
 * </pre>
 *
 * Since this rule matches, Guice Servlet will dispatch to {@code MyServlet}. These two mapping
 * rules can also be written in more compact form using varargs syntax:
 *
 * <pre>
 *       serve(<b>""*.html"", ""/my/*""</b>).with(MyServlet.class);
 * </pre>
 *
 * This way you can map several URI patterns to the same servlet. A similar syntax is also
 * available for filter mappings.
 *
 * <p>
 *
 * <h4>Regular Expressions</h4>
 *
 * You can also map servlets (or filters) to URIs using regular expressions:
 *
 * <pre>
 *    <b>serveRegex(""(.)*ajax(.)*"").with(MyAjaxServlet.class)</b>
 * </pre>
 *
 * This will map any URI containing the text ""ajax"" in it to {@code MyAjaxServlet}. Such as:
 *
 * <ul>
 * <li>http://www.google.com/ajax.html
 * <li>http://www.google.com/content/ajax/index
 * <li>http://www.google.com/it/is_totally_ajaxian
 * </ul>
 *
 * <h3>Initialization Parameters</h3>
 *
 * Servlets (and filters) allow you to pass in init params using the {@code <init-param>} tag in
 * web.xml. You can similarly pass in parameters to Servlets and filters registered in
 * Guice-servlet using a {@link java.util.Map} of parameter name/value pairs. For example, to
 * initialize {@code MyServlet} with two parameters ({@code name=""Dhanji"", site=""google.com""}) you
 * could write:
 *
 * <pre>
 *  Map&lt;String, String&gt; params = new HashMap&lt;String, String&gt;();
 *  params.put(""name"", ""Dhanji"");
 *  params.put(""site"", ""google.com"");
 *
 *  ...
 *      serve(""/*"").with(MyServlet.class, <b>params</b>)
 * </pre>
 *
 * <p>
 *
 * <h3>Binding Keys</h3>
 *
 * You can also bind keys rather than classes. This lets you hide implementations with
 * package-local visbility and expose them using only a Guice module and an annotation:
 *
 * <pre>
 *  ...
 *      filter(""/*"").through(<b>Key.get(Filter.class, Fave.class)</b>);
 * </pre>
 *
 * Where {@code Filter.class} refers to the Servlet API interface and {@code Fave.class} is a
 * custom binding annotation. Elsewhere (in one of your own modules) you can bind this filter's
 * implementation:
 *
 * <pre>
 *   bind(Filter.class)<b>.annotatedWith(Fave.class)</b>.to(MyFilterImpl.class);
 * </pre>
 *
 * See {@link com.google.inject.Binder} for more information on binding syntax.
 *
 * <p>
 *
 * <h3>Multiple Modules</h3>
 *
 * It is sometimes useful to capture servlet and filter mappings from multiple different modules.
 * This is essential if you want to package and offer drop-in Guice plugins that provide servlet
 * functionality.
 *
 * <p>Guice Servlet allows you to register several instances of {@code ServletModule} to your
 * injector. The order in which these modules are installed determines the dispatch order of
 * filters and the precedence order of servlets. For example, if you had two servlet modules,
 * {@code RpcModule} and {@code WebServiceModule} and they each contained a filter that mapped to
 * the same URI pattern, {@code ""/*""}:
 *
 * <p>In {@code RpcModule}:
 *
 * <pre>
 *     filter(""/*"").through(RpcFilter.class);
 * </pre>
 *
 * In {@code WebServiceModule}:
 *
 * <pre>
 *     filter(""/*"").through(WebServiceFilter.class);
 * </pre>
 *
 * Then the order in which these filters are dispatched is determined by the order in which the
 * modules are installed:
 *
 * <pre>
 *   <b>install(new WebServiceModule());</b>
 *   install(new RpcModule());
 * </pre>
 *
 * In the case shown above {@code WebServiceFilter} will run first.
 *
 * @since 2.0
 */
 
/**
 * @param urlPattern Any Servlet-style pattern. examples: /*, /html/*, *.html, etc.
 * @since 2.0
 */
 
/**
 * @param urlPatterns Any Servlet-style patterns. examples: /*, /html/*, *.html, etc.
 * @since 4.1
 */
 
/**
 * @param regex Any Java-style regular expression.
 * @since 2.0
 */
 
/**
 * @param regexes Any Java-style regular expressions.
 * @since 4.1
 */
 
/**
 * @param urlPattern Any Servlet-style pattern. examples: /*, /html/*, *.html, etc.
 * @since 2.0
 */
 
/**
 * @param urlPatterns Any Servlet-style patterns. examples: /*, /html/*, *.html, etc.
 * @since 4.1
 */
 
/**
 * @param regex Any Java-style regular expression.
 * @since 2.0
 */
 
/**
 * @param regexes Any Java-style regular expressions.
 * @since 4.1
 */
 
/**
 * This method only works if you are using the {@linkplain GuiceServletContextListener} to create
 * your injector. Otherwise, it returns null.
 *
 * @return The current servlet context.
 * @since 3.0
 */
 
/**
 * @since 3.0
 */
 
/**
 * @since 3.0
 */
 
/**
 * @since 3.0
 */
 
/**
 * @since 3.0
 */
 
","{
} 
{
    return getFiltersModuleBuilder().filter(ImmutableList.<String>builder().add(urlPattern).add(morePatterns).build());
} 
{
    return getFiltersModuleBuilder().filter(ImmutableList.copyOf(urlPatterns));
} 
{
    return getFiltersModuleBuilder().filterRegex(ImmutableList.<String>builder().add(regex).add(regexes).build());
} 
{
    return getFiltersModuleBuilder().filterRegex(ImmutableList.copyOf(regexes));
} 
{
    return getServletModuleBuilder().serve(ImmutableList.<String>builder().add(urlPattern).add(morePatterns).build());
} 
{
    return getServletModuleBuilder().serve(ImmutableList.copyOf(urlPatterns));
} 
{
    return getServletModuleBuilder().serveRegex(ImmutableList.<String>builder().add(regex).add(regexes).build());
} 
{
    return getServletModuleBuilder().serveRegex(ImmutableList.copyOf(regexes));
} 
{
    return GuiceFilter.getServletContext();
} 
through 
through 
with 
with 
",,,,,16,521
InstanceServletBinding.java,22,5,4.4,"
 * A binding to a single instance of a servlet.
 *
 * @author sameb@google.com
 * @since 3.0
 ","/**
 * Returns the servlet instance that will be used.
 */
 
","getServletInstance 
",,,,,4,86
ScopingException.java,21,6,3.5,"
 * Exception thrown when there was a failure entering request scope.
 *
 * @author Chris Nokleberg
 * @since 4.0
 ",,,,,,,4,106
LinkedServletBinding.java,22,6,3.6666666666666665,"
 * A linked binding to a servlet.
 *
 * @author sameb@google.com
 * @since 3.0
 ","/**
 * Returns the key used to lookup the servlet instance.
 */
 
","getLinkedKey 
",,,,,4,72
LinkedFilterBinding.java,22,6,3.6666666666666665,"
 * A linked binding to a filter.
 *
 * @author sameb@google.com
 * @since 3.0
 ","/**
 * Returns the key used to lookup the filter instance.
 */
 
","getLinkedKey 
",,,,,4,71
InstanceFilterBinding.java,22,5,4.4,"
 * A binding to a single instance of a filter.
 *
 * @author sameb@google.com
 * @since 3.0
 ","/**
 * Returns the filter instance that will be used.
 */
 
","getFilterInstance 
",,,,,4,85
RequestScoper.java,8,9,0.8888888888888888," Object that can be used to apply a request scope to a block of code. | Closeable subclass that does not throw any exceptions from close. ","/**
 * Opens up the request scope until the returned object is closed. Implementations should ensure
 * (e.g. by blocking) that multiple threads cannot open the same request scope concurrently. It is
 * allowable to open the same request scope on the same thread, as long as open/close calls are
 * correctly nested.
 */
 
","open 
",,,,,1,138
InternalServletModule.java,32,93,0.34408602150537637,"
 * This is a left-factoring of all ServletModules installed in the system. In other words, this
 * module contains the bindings common to all ServletModules, and is bound exactly once per
 * injector.
 *
 * @author dhanji@gmail.com (Dhanji R. Prasanna)
 |
   * Special Provider that tries to obtain an injected servlet context, specific to the current
   * injector, failing which, it falls back to the static singleton instance that is available in
   * the legacy Guice Servlet.
   ",,,,,,,9,467
ManagedServletPipeline.java,51,137,0.3722627737226277,"
 * A wrapping dispatcher for servlets, in much the same way as {@link ManagedFilterPipeline} is for
 * filters.
 *
 * @author dhanji@gmail.com (Dhanji R. Prasanna)
 ","/**
 * Introspects the injector and collects all instances of bound {@code List<ServletDefinition>}
 * into a master list.
 *
 * <p>We have a guarantee that {@link com.google.inject.Injector#getBindings()} returns a map that
 * preserves insertion order in entry-set iterators.
 */
 
/**
 * @return Returns a request dispatcher wrapped with a servlet mapped to the given path or null if
 *     no mapping was found.
 */
 
","{
    List<ServletDefinition> servletDefinitions = Lists.newArrayList();
    for (Binding<ServletDefinition> entry : injector.findBindingsByType(SERVLET_DEFS)) {
        servletDefinitions.add(entry.getProvider().get());
    }
    // Copy to a fixed size array for speed.
    return servletDefinitions.toArray(new ServletDefinition[servletDefinitions.size()]);
} 
{
    final String newRequestUri = path;
    // TODO(dhanji): check servlet spec to see if the following is legal or not.
    // Need to strip query string if requested...
    for (final ServletDefinition servletDefinition : servletDefinitions) {
        if (servletDefinition.shouldServe(path)) {
            return new RequestDispatcher() {

                @Override
                public void forward(ServletRequest servletRequest, ServletResponse servletResponse) throws ServletException, IOException {
                    Preconditions.checkState(!servletResponse.isCommitted(), ""Response has been committed--you can only call forward before"" + "" committing the response (hint: don't flush buffers)"");
                    // clear buffer before forwarding
                    servletResponse.resetBuffer();
                    ServletRequest requestToProcess;
                    if (servletRequest instanceof HttpServletRequest) {
                        requestToProcess = wrapRequest((HttpServletRequest) servletRequest, newRequestUri);
                    } else {
                        // This should never happen, but instead of throwing an exception
                        // we will allow a happy case pass thru for maximum tolerance to
                        // legacy (and internal) code.
                        requestToProcess = servletRequest;
                    }
                    // now dispatch to the servlet
                    doServiceImpl(servletDefinition, requestToProcess, servletResponse);
                }

                @Override
                public void include(ServletRequest servletRequest, ServletResponse servletResponse) throws ServletException, IOException {
                    // route to the target servlet
                    doServiceImpl(servletDefinition, servletRequest, servletResponse);
                }

                private void doServiceImpl(ServletDefinition servletDefinition, ServletRequest servletRequest, ServletResponse servletResponse) throws ServletException, IOException {
                    servletRequest.setAttribute(REQUEST_DISPATCHER_REQUEST, Boolean.TRUE);
                    try {
                        servletDefinition.doService(servletRequest, servletResponse);
                    } finally {
                        servletRequest.removeAttribute(REQUEST_DISPATCHER_REQUEST);
                    }
                }
            };
        }
    }
    // otherwise, can't process
    return null;
} 
",,,"/**
 * A Marker constant attribute that when present in the request indicates to Guice servlet that
 * this request has been generated by a request dispatcher rather than the servlet pipeline. In
 * accordance with section 8.4.2 of the Servlet 2.4 specification.
 */
 
","Field REQUEST_DISPATCHER_REQUEST
",4,157
GuiceFilter.java,56,162,0.345679012345679,"
 * Apply this filter in web.xml above all other filters (typically), to all requests where you plan
 * to use servlet scopes. This is also needed in order to dispatch requests to injectable filters
 * and servlets:
 *
 * <pre>
 *  &lt;filter&gt;
 *    &lt;filter-name&gt;guiceFilter&lt;/filter-name&gt;
 *    &lt;filter-class&gt;<b>com.google.inject.servlet.GuiceFilter</b>&lt;/filter-class&gt;
 *  &lt;/filter&gt;
 *
 *  &lt;filter-mapping&gt;
 *    &lt;filter-name&gt;guiceFilter&lt;/filter-name&gt;
 *    &lt;url-pattern&gt;/*&lt;/url-pattern&gt;
 *  &lt;/filter-mapping&gt;
 *  </pre>
 *
 * This filter must appear before every filter that makes use of Guice injection or servlet scopes
 * functionality. Typically, you will only register this filter in web.xml and register any other
 * filters (and servlets) using a {@link ServletModule}.
 *
 * @author crazybob@google.com (Bob Lee)
 * @author dhanji@gmail.com (Dhanji R. Prasanna)
 ",,,,,"/**
 * We allow both the static and dynamic versions of the pipeline to exist.
 */
 
/**
 * Used to inject the servlets configured via {@link ServletModule}
 */
 
","Field injectedPipeline
Field servletContext
",22,895
RequestParameters.java,21,10,2.1,"
 * Apply this to field or parameters of type {@code Map<String, String[]>} when you want the HTTP
 * request parameter map to be injected.
 *
 * @author crazybob@google.com (Bob Lee)
 ",,,,,,,4,176
FilterDefinition.java,33,115,0.28695652173913044,"
 * An internal representation of a filter definition against a particular URI pattern.
 *
 * @author dhanji@gmail.com (Dhanji R. Prasanna)
 ",,,,,,,3,134
FilterPipeline.java,55,91,0.6043956043956044,"
 * An internal dispatcher for guice-servlet registered servlets and filters. By default, we assume a
 * Guice 1.0 style servlet module is in play. In other words, we dispatch directly to the web.xml
 * pipeline after setting up scopes.
 *
 * <p>If on the other hand, {@link ServletModule} is used to register managed servlets and/or
 * filters, then a different pipeline is bound instead. Which, after dispatching to Guice-injected
 * filters and servlets continues to the web.xml pipeline (if necessary).
 *
 * @author dhanji@gmail.com (Dhanji R. Prasanna)
 ",,,,,,,9,541
LinkedServletBindingImpl.java,20,27,0.7407407407407407,"
 * Default implementation of LinkedServletBinding.
 *
 * @author sameb@google.com (Sam Berlin)
 ",,,,,,,3,90
ServletUtils.java,56,137,0.40875912408759124,"
 * Some servlet utility methods.
 *
 * @author ntang@google.com (Michael Tang)
 |
   * Gets the context path relative path of the URI. Returns the path of the resource relative to
   * the context path for a request's URI, or null if no path can be extracted.
   *
   * <p>Also performs url decoding and normalization of the path.
   | Accumulates byte sequences while decoding strings, and encodes them into a StringBuilder. ","/**
 * Normalizes a path by unescaping all safe, percent encoded characters.
 */
 
/**
 * Percent-decodes a US-ASCII string into a Unicode string. The specified encoding is used to
 * determine what characters are represented by any consecutive sequences of the form
 * ""%<i>XX</i>"". This is the lenient kind of decoding that will simply ignore and copy as-is any
 * ""%XX"" sequence that is invalid (for example, ""%HH"").
 *
 * @param string a percent-encoded US-ASCII string
 * @param encoding a character encoding
 * @param decodePlus boolean to indicate whether to decode '+' as ' '
 * @return a Unicode string
 */
 
","{
    StringBuilder sb = new StringBuilder(path.length());
    int queryStart = path.indexOf('?');
    String query = null;
    if (queryStart != -1) {
        query = path.substring(queryStart);
        path = path.substring(0, queryStart);
    }
    // Normalize the path.  we need to decode path segments, normalize and rejoin in order to
    // 1. decode and normalize safe percent escaped characters.  e.g. %70 -> 'p'
    // 2. decode and interpret dangerous character sequences. e.g. /%2E/ -> '/./' -> '/'
    // 3. preserve dangerous encoded characters. e.g. '/%2F/' -> '///' -> '/%2F'
    List<String> segments = new ArrayList<>();
    for (String segment : SLASH_SPLITTER.split(path)) {
        // This decodes all non-special characters from the path segment.  so if someone passes
        // /%2E/foo we will normalize it to /./foo and then /foo
        String normalized = UrlEscapers.urlPathSegmentEscaper().escape(lenientDecode(segment, UTF_8, false));
        if (""."".equals(normalized)) {
        // skip
        } else if ("".."".equals(normalized)) {
            if (segments.size() > 1) {
                segments.remove(segments.size() - 1);
            }
        } else {
            segments.add(normalized);
        }
    }
    SLASH_JOINER.appendTo(sb, segments);
    if (query != null) {
        sb.append(query);
    }
    return sb.toString();
} 
{
    checkNotNull(string);
    checkNotNull(encoding);
    if (decodePlus) {
        string = string.replace('+', ' ');
    }
    int firstPercentPos = string.indexOf('%');
    if (firstPercentPos < 0) {
        return string;
    }
    ByteAccumulator accumulator = new ByteAccumulator(string.length(), encoding);
    StringBuilder builder = new StringBuilder(string.length());
    if (firstPercentPos > 0) {
        builder.append(string, 0, firstPercentPos);
    }
    for (int srcPos = firstPercentPos; srcPos < string.length(); srcPos++) {
        char c = string.charAt(srcPos);
        if (c < 0x80) {
            // ASCII
            boolean processed = false;
            if (c == '%' && string.length() >= srcPos + 3) {
                String hex = string.substring(srcPos + 1, srcPos + 3);
                try {
                    int encoded = Integer.parseInt(hex, 16);
                    if (encoded >= 0) {
                        accumulator.append((byte) encoded);
                        srcPos += 2;
                        processed = true;
                    }
                } catch (NumberFormatException ignore) {
                // Expected case (badly formatted % group)
                }
            }
            if (!processed) {
                if (accumulator.isEmpty()) {
                    // We're not accumulating elements of a multibyte encoded
                    // char, so just toss it right into the result string.
                    builder.append(c);
                } else {
                    accumulator.append((byte) c);
                }
            }
        } else {
            // Non-ASCII
            // A non-ASCII char marks the end of a multi-char encoding sequence,
            // if one is in progress.
            accumulator.dumpTo(builder);
            builder.append(c);
        }
    }
    accumulator.dumpTo(builder);
    return builder.toString();
} 
",,,,,9,411
UriPatternMatcher.java,34,7,4.857142857142857,"
 * A general interface for matching a URI against a URI pattern. Guice-servlet provides regex and
 * servlet-style pattern matching out of the box.
 *
 * @author dhanji@gmail.com (Dhanji R. Prasanna)
 ","/**
 * @param uri A ""contextual"" (i.e. relative) and ""normalized"" Request URI, *not* a complete one.
 * @return Returns true if the uri matches the pattern.
 */
 
/**
 * @param pattern The Path that this service pattern can match against.
 * @return Returns a canonical servlet path from this pattern. For instance, if the pattern is
 *     {@code /home/*} then the path extracted will be {@code /home}. Each pattern matcher
 *     implementation must decide and publish what a canonical path represents.
 *     <p>NOTE(dhanji): This method returns null for the regex pattern matcher.
 */
 
/**
 * Returns the type of pattern this is.
 */
 
/**
 * Returns the original pattern that was registered.
 */
 
","matches 
extractPath 
getPatternType 
getOriginalPattern 
",,,,,4,193
ContinuingHttpServletRequest.java,28,102,0.27450980392156865,"
 * A wrapper for requests that makes requests immutable, taking a snapshot of the original request.
 *
 * @author dhanji@gmail.com (Dhanji R. Prasanna)
 ",,,,,,,3,147
UriPatternType.java,38,131,0.2900763358778626,"
 * An enumeration of the available URI-pattern matching styles
 *
 * @since 3.0
 |
   * Matches URIs using the pattern grammar of the Servlet API and web.xml.
   *
   * @author dhanji@gmail.com (Dhanji R. Prasanna)
   |
   * Matches URIs using a regular expression.
   *
   * @author dhanji@gmail.com (Dhanji R. Prasanna)
   ",,,,,,,11,305
FilterChainInvocation.java,45,83,0.5421686746987951,"
 * A Filter chain impl which basically passes itself to the ""current"" filter and iterates the chain
 * on {@code doFilter()}. Modeled on something similar in Apache Tomcat.
 *
 * <p>Following this, it attempts to dispatch to guice-servlet's registered servlets using the
 * ManagedServletPipeline.
 *
 * <p>And the end, it proceeds to the web.xml (default) servlet filter chain, if needed.
 *
 * @author Dhanji R. Prasanna
 * @since 1.0
 ","/**
 * Iterates over the remaining filter definitions. Returns the first applicable filter, or null if
 * none apply.
 */
 
/**
 * Removes stacktrace elements related to AOP internal mechanics from the throwable's stack trace
 * and any causes it may have.
 */
 
","{
    while (++index < filterDefinitions.length) {
        Filter filter = filterDefinitions[index].getFilterIfMatching(request);
        if (filter != null) {
            return filter;
        }
    }
    return null;
} 
{
    for (Throwable t = throwable; t != null; t = t.getCause()) {
        StackTraceElement[] stackTrace = t.getStackTrace();
        List<StackTraceElement> pruned = Lists.newArrayList();
        for (StackTraceElement element : stackTrace) {
            String name = element.getClassName() + ""."" + element.getMethodName();
            if (!SERVLET_INTERNAL_METHODS.contains(name)) {
                pruned.add(element);
            }
        }
        t.setStackTrace(pruned.toArray(new StackTraceElement[pruned.size()]));
    }
} 
",,,,,10,418
InstanceServletBindingImpl.java,20,24,0.8333333333333334,"
 * Default implementation of InstanceServletBinding.
 *
 * @author sameb@google.com (Sam Berlin)
 ",,,,,,,3,92
LinkedFilterBindingImpl.java,20,27,0.7407407407407407,"
 * Default implementation of LinkedFilterBinding.
 *
 * @author sameb@google.com (Sam Berlin)
 ",,,,,,,3,89
InstanceFilterBindingImpl.java,20,24,0.8333333333333334,"
 * Default implementation of InstanceFilterBinding.
 *
 * @author sameb@google.com (Sam Berlin)
 ",,,,,,,3,91
AbstractServletModuleBinding.java,20,32,0.625,"
 * Abstract implementation for all servlet module bindings
 *
 * @author sameb@google.com (Sam Berlin)
 ",,,,,,,3,98
ServletModuleTargetVisitor.java,46,12,3.8333333333333335,"
 * A visitor for the servlet extension.
 *
 * <p>If your {@link BindingTargetVisitor} implements this interface, bindings created by using
 * {@link ServletModule} will be visited through this interface.
 *
 * @since 3.0
 * @author sameb@google.com (Sam Berlin)
 ","/**
 * Visits a filter binding created by {@link ServletModule#filter}, where {@link
 * FilterKeyBindingBuilder#through} is called with a Class or Key.
 *
 * <p>If multiple patterns were specified, this will be called multiple times.
 */
 
/**
 * Visits a filter binding created by {@link ServletModule#filter} where {@link
 * FilterKeyBindingBuilder#through} is called with a {@link Filter}.
 *
 * <p>If multiple patterns were specified, this will be called multiple times.
 */
 
/**
 * Visits a servlet binding created by {@link ServletModule#serve} where {@link
 * ServletKeyBindingBuilder#with}, is called with a Class or Key.
 *
 * <p>If multiple patterns were specified, this will be called multiple times.
 */
 
/**
 * Visits a servlet binding created by {@link ServletModule#serve} where {@link
 * ServletKeyBindingBuilder#with}, is called with an {@link HttpServlet}.
 *
 * <p>If multiple patterns were specified, this will be called multiple times.
 */
 
","visit 
visit 
visit 
visit 
",,,,,7,249
SessionScoped.java,21,10,2.1,"
 * Apply this to implementation classes when you want one instance per session.
 *
 * @see com.google.inject.Scopes#SINGLETON
 * @author crazybob@google.com (Bob Lee)
 ",,,,,,,4,160
